id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,basin,region,lga,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_class,waterpoint_type,year_recorded
60825,0.0,2013-03-01,UNKNOWN,1538.0,UNKNOWN,34.8357263,-4.53854372,INTERNAL,SINGIDA,SINGIDA RURAL,1,True,VWC,True,1990.0,MOTORPUMP,USER-GROUP,UNKNOWN,UNKNOWN,DRY,GROUNDWATER,COMMUNAL STANDPIPE,2013
48806,20.0,2011-02-20,GOVERNMENT OF TANZANIA,314.0,DISTRICT COUNCIL,38.76945844,-7.28231353,RUFIJI,PWANI,KISARAWE,1,True,VWC,False,2005.0,HANDPUMP,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
30481,6000.0,2011-03-03,DANIDA,1443.0,DANID,35.60812429999999,-7.79982661,RUFIJI,IRINGA,IRINGA RURAL,1,True,VWC,True,1984.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2011
46281,400.0,2011-03-26,DHV,301.0,DWE,36.8714169,-7.89366299,RUFIJI,MOROGORO,KILOMBERO,150,True,WATER BOARD,True,1996.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
15315,0.0,2011-04-18,KKKT,0.0,KKKT,32.92112487,-9.19092194,LAKE RUKWA,MBEYA,MBOZI,0,True,VWC,False,0.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
33035,0.0,2011-08-23,UNDP/ILO,1819.0,DWE,31.67304855,-8.47053326,LAKE TANGANYIKA,RUKWA,SUMBAWANGA RURAL,400,True,VWC,True,1989.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
6167,0.0,2013-01-28,FPCT,1407.0,DWE,30.82049896,-3.04393801,LAKE TANGANYIKA,KIGOMA,KIBONDO,300,True,VWC,False,1993.0,GRAVITY,COMMERCIAL,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
61552,0.0,2011-03-23,WORLD BANK,64.0,WORLD,38.46293942,-7.03245,WAMI / RUVU,MOROGORO,MOROGORO RURAL,150,True,VWC,True,2000.0,HANDPUMP,USER-GROUP,NEVER PAY,UNKNOWN,SEASONAL,GROUNDWATER,HAND PUMP,2011
40352,0.0,2011-07-16,GOVERNMENT OF TANZANIA,0.0,DWE,30.99093937,-1.72390416,LAKE VICTORIA,KAGERA,KARAGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
37192,500.0,2011-10-04,UNICEF,1522.0,DWE,34.66605515,-8.98313232,RUFIJI,IRINGA,NJOMBE,85,True,WUA,True,1984.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,DRY,SURFACE,COMMUNAL STANDPIPE,2011
73888,0.0,2013-03-18,DISTRICT COUNCIL,1366.0,DISTRICT WATER DEPAR,35.6989114,-2.15448955,INTERNAL,ARUSHA,NGORONGORO,250,True,VWC,True,2010.0,GRAVITY,USER-GROUP,NEVER PAY,SALTY,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
15771,50.0,2013-03-04,ISF/GOVERNMENT,983.0,ISF/GOVERNMENT,37.67834363,-3.97271966,PANGANI,KILIMANJARO,SAME,250,True,WATER AUTHORITY,True,2007.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,SALTY,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
1065,1000.0,2011-03-16,MKINGA  DISTRIC COU,300.0,DWE,38.79763985,-4.85537093,PANGANI,TANGA,MKINGA,50,True,VWC,True,1970.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2011
41090,50.0,2013-03-23,0,80.0,0,39.147202,-6.83732825,WAMI / RUVU,DAR ES SALAAM,ILALA,120,True,WUG,False,2000.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
59355,0.0,2013-02-26,DANIDA,894.0,DWE,35.66296947,-10.24751354,LAKE NYASA,RUVUMA,SONGEA RURAL,1,True,VWC,True,1995.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,DRY,GROUNDWATER,HAND PUMP,2013
40603,10.0,2013-04-03,GERMANY REPUBLI,1380.0,CES,37.16258563,-3.22793761,PANGANI,KILIMANJARO,HAI,40,True,WATER BOARD,True,1999.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
72034,0.0,2013-03-07,GTZ,1497.0,KILIWATER,37.60183277,-3.25829717,PANGANI,KILIMANJARO,ROMBO,1,True,COMPANY,True,2006.0,GRAVITY,COMMERCIAL,MONTHLY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
68687,0.0,2012-11-01,WORLD VISION,0.0,WORLD VISION,31.93373681,-3.21616415,LAKE TANGANYIKA,SHINYANGA,BUKOMBE,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2012
27191,0.0,2013-01-29,WVT,0.0,WVT,33.039211800000004,-2e-08,LAKE VICTORIA,SHINYANGA,BARIADI,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,OTHER,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2013
38682,50.0,2013-01-26,FINI WATER,353.0,FINI WATER,38.90996057,-10.16445998,RUVUMA / SOUTHERN COAST,LINDI,RUANGWA,2500,True,VWC,False,1982.0,HANDPUMP,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
27793,0.0,2012-10-22,WORLD VISION,0.0,WORLD VISION,32.2714341,-3.36819831,LAKE TANGANYIKA,SHINYANGA,BUKOMBE,0,True,WUG,True,0.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2012
36345,0.0,2011-04-04,TASAF,0.0,DWE,35.75485969,-4.59743597,INTERNAL,DODOMA,KONDOA,0,True,VWC,False,0.0,MOTORPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2011
731,5000.0,2011-03-05,KKKT,1715.0,COMMU,34.29550843,-9.4921464,LAKE NYASA,IRINGA,MAKETE,40,True,VWC,False,2003.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
64209,100.0,2013-01-29,FINI WATER,394.0,FINI WATER,38.71999349,-10.37183988,RUVUMA / SOUTHERN COAST,LINDI,NACHINGWEA,370,True,VWC,False,1994.5,OTHER,USER-GROUP,PER BUCKET,UNKNOWN,DRY,GROUNDWATER,OTHER,2013
41965,0.0,2013-03-17,LAWATEFUKA WATER SUPPLY,1162.0,LAWATEFUKA WATER SUP,37.04312074,-3.25749975,PANGANI,KILIMANJARO,SIHA,1,True,WATER BOARD,True,2003.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
64891,0.0,2011-03-23,GOVERNMENT OF TANZANIA,1948.0,COMMU,34.05635139,-9.34963603,LAKE NYASA,IRINGA,MAKETE,40,True,WUA,False,1990.0,GRAVITY,USER-GROUP,NEVER PAY,UNKNOWN,DRY,GROUNDWATER,COMMUNAL STANDPIPE,2011
55958,500.0,2011-03-09,GO,1330.0,GO,36.86512594,-6.23141949,WAMI / RUVU,MOROGORO,KILOSA,450,True,VWC,True,1984.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
35363,0.0,2011-02-27,KKKT,1759.0,VILLAGERS,34.84838807,-9.13024645,RUFIJI,IRINGA,NJOMBE,120,True,VWC,False,2010.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
32592,500.0,2011-03-15,TASAF,285.0,DWE,36.67538776,-8.35587481,RUFIJI,MOROGORO,ULANGA,290,True,VWC,True,2003.0,HANDPUMP,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
5012,0.0,2013-03-19,UNKNOWN,1090.0,UNKNOWN,36.08865932,-3.60046988,INTERNAL,ARUSHA,MONDULI,1,False,PARASTATAL,True,2000.0,OTHER,PARASTATAL,NEVER PAY,GOOD,SEASONAL,SURFACE,COMMUNAL STANDPIPE,2013
28270,0.0,2011-07-18,SOLAR VILLA,0.0,DWE,30.95579815,-1.67943594,LAKE VICTORIA,KAGERA,KARAGWE,0,True,VWC,True,0.0,SUBMERSIBLE,OTHER,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
30227,500.0,2011-03-21,RC,2036.0,ACRA,34.66968206,-9.33125169,RUFIJI,IRINGA,NJOMBE,70,True,VWC,True,2008.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
42632,0.0,2013-01-27,RUDEP,769.0,DISTRI,30.40569427,-6.73859509,LAKE TANGANYIKA,RUKWA,MPANDA,230,True,VWC,True,1994.0,OTHER,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,OTHER,2013
55479,25.0,2013-03-24,TCRS /CARE,873.0,TCRS /CARE,37.68876153,-4.07367627,PANGANI,KILIMANJARO,SAME,250,True,WATER AUTHORITY,True,2010.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
53427,500.0,2013-02-14,DANIDA,479.0,DANIDA,34.75761443,-11.20409778,LAKE NYASA,RUVUMA,MBINGA,40,True,VWC,True,1990.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,SEASONAL,GROUNDWATER,COMMUNAL STANDPIPE,2013
59914,2000.0,2011-11-03,SHIPO,1549.0,SHIPO,34.75709514,-8.89042879,RUFIJI,IRINGA,NJOMBE,60,True,VWC,True,2011.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
18309,0.0,2011-03-19,ISLAMIC FOUND,-14.0,IS,38.89164546,-6.44641107,WAMI / RUVU,PWANI,BAGAMOYO,400,True,PRIVATE OPERATOR,False,2011.0,HANDPUMP,COMMERCIAL,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
4055,0.0,2012-10-21,WORLD VISION,0.0,CONSULTANT ENGINEER,32.88689057,-4.22553956,LAKE TANGANYIKA,TABORA,NZEGA,0,False,VWC,False,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,OTHER,2012
65899,0.0,2011-04-10,WATER,0.0,MWE &,35.89378771,-6.15476308,WAMI / RUVU,DODOMA,DODOMA URBAN,0,True,VWC,False,0.0,MOTORPUMP,USER-GROUP,PER BUCKET,SALTY,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2011
32411,0.0,2013-02-10,URT,0.0,CCEC,32.63247712,-3.82401462,LAKE VICTORIA,SHINYANGA,KAHAMA,0,True,WUA,True,0.0,SUBMERSIBLE,COMMERCIAL,PER BUCKET,GOOD,ENOUGH,SURFACE,OTHER,2013
38077,0.0,2011-08-22,DWE,1809.0,DWE,31.6671409,-8.65552755,LAKE RUKWA,RUKWA,SUMBAWANGA RURAL,250,True,VWC,False,1972.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
15620,0.0,2011-04-03,TANZA,0.0,COMMU,35.71919026,-6.26470773,INTERNAL,DODOMA,DODOMA URBAN,0,True,VWC,False,0.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2011
7342,300.0,2011-03-30,DHV,254.0,DWE,36.97065428,-7.67745325,RUFIJI,MOROGORO,KILOMBERO,215,True,COMPANY,True,1995.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
13556,0.0,2013-02-23,GOVERNMENT OF TANZANIA,1701.0,DISTRICT COUNCIL,37.58683921,-3.20656945,PANGANI,KILIMANJARO,ROMBO,1,True,COMPANY,True,1975.0,GRAVITY,COMMERCIAL,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
975,0.0,2011-07-19,DWE,1714.0,DWE,31.53140255,-8.30605175,LAKE TANGANYIKA,RUKWA,SUMBAWANGA RURAL,300,True,VWC,True,1972.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
28201,0.0,2013-02-05,GOVERNMENT OF TANZANIA,1355.0,DWE,30.64235318,-3.61095525,LAKE TANGANYIKA,KIGOMA,KIBONDO,300,True,VWC,False,2003.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2013
35492,0.0,2013-02-20,RWSSP,0.0,DWE,33.039211800000004,-2e-08,LAKE VICTORIA,SHINYANGA,BARIADI,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
46048,0.0,2012-10-27,GOVERNMENT OF TANZANIA,0.0,DWE,34.73575044,-3.68775853,INTERNAL,SHINYANGA,MEATU,0,True,WUG,True,0.0,OTHER,USER-GROUP,NEVER PAY,SALTY,INSUFFICIENT,GROUNDWATER,HAND PUMP,2012
17110,0.0,2013-01-20,GOVERNMENT OF TANZANIA,1371.0,DWE,30.28649329,-4.45608137,LAKE TANGANYIKA,KIGOMA,KASULU,750,True,WATER AUTHORITY,True,2006.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2013
56296,0.0,2013-02-01,LGA,379.0,LGA,39.12080682,-10.84920694,RUVUMA / SOUTHERN COAST,MTWARA,MASASI,100,True,VWC,True,1984.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2013
65226,20.0,2011-03-20,WORLD BANK,209.0,WORLD,38.125132,-6.76665968,WAMI / RUVU,MOROGORO,MOROGORO RURAL,200,True,VWC,True,2010.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
55386,0.0,2011-07-22,GOVERNMENT OF TANZANIA,0.0,DWE,30.8887143,-1.47643074,LAKE VICTORIA,KAGERA,KARAGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,DRY,SURFACE,COMMUNAL STANDPIPE,2011
54250,2000.0,2013-11-03,OXFAM,1439.0,DWE,36.69033437,-3.35553236,PANGANI,ARUSHA,ARUSHA RURAL,200,True,VWC,True,1999.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
53090,5.0,2013-11-03,GERMANY REPUBLI,1083.0,CES,37.24262098,-3.27306034,PANGANI,KILIMANJARO,HAI,75,True,WATER BOARD,True,1999.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
30328,0.0,2013-02-01,DWSP,0.0,DWE,33.039211800000004,-2e-08,LAKE VICTORIA,SHINYANGA,BARIADI,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
19028,0.0,2011-03-20,WORLD BANK,0.0,RHOBI,36.72297926,-6.08231065,WAMI / RUVU,DODOMA,KONGWA,0,True,VWC,False,0.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,SALTY,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2011
21926,0.0,2012-12-15,JAICA,1257.0,JAICA,33.69796765,-1.87318304,LAKE VICTORIA,MARA,MUSOMA RURAL,350,True,VWC,True,2011.0,HANDPUMP,USER-GROUP,UNKNOWN,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2012
45133,2000.0,2013-02-18,DANIDA,387.0,DANIDA,37.36056537,-11.38005902,RUVUMA / SOUTHERN COAST,RUVUMA,TUNDURU,1,True,VWC,False,1985.0,HANDPUMP,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
4855,250.0,2013-02-13,DANIDA,1396.0,DANIDA,30.07835512,-4.32890959,LAKE TANGANYIKA,KIGOMA,KASULU,350,True,WATER AUTHORITY,True,2006.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
2832,1000.0,2011-07-23,DE,1915.0,DWE,31.35565633,-7.75133903,LAKE RUKWA,RUKWA,NKASI,1,True,VWC,False,2006.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
56642,0.0,2012-10-20,TCRS,0.0,TCRS,32.25229776,-4.66195478,LAKE TANGANYIKA,TABORA,URAMBO,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2012
12285,0.0,2011-08-03,UNKNOWN,0.0,UNKNOWN,31.797317,-1.28525603,LAKE VICTORIA,KAGERA,BUKOBA URBAN,0,True,VWC,False,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
7000,250.0,2013-02-27,DANIDA,799.0,UMOJA DRILLING CONSTRUCTION,36.01916485,-10.76655258,RUVUMA / SOUTHERN COAST,RUVUMA,NAMTUMBO,400,True,WUG,False,1998.0,HANDPUMP,USER-GROUP,ANNUALLY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2013
49099,0.0,2011-08-24,GOVERNMENT OF TANZANIA,0.0,GOVERNMENT,33.01194758,-2e-08,LAKE VICTORIA,MWANZA,GEITA,0,True,VWC,True,0.0,SUBMERSIBLE,USER-GROUP,UNKNOWN,UNKNOWN,DRY,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2011
72346,0.0,2013-02-07,DANIDA,1347.0,TCRS,30.61501689,-3.90502823,LAKE TANGANYIKA,KIGOMA,KIBONDO,123,True,VWC,False,2006.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,IMPROVED SPRING,2013
47251,0.0,2013-02-03,WORLD VISION,0.0,ADP BUSANGI,32.5564487,-3.68318724,LAKE VICTORIA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,OTHER,USER-GROUP,UNKNOWN,MILKY,SEASONAL,GROUNDWATER,OTHER,2013
39390,0.0,2013-03-29,LOWASA,1475.0,DWE,36.61269698,-3.31390559,PANGANI,ARUSHA,ARUSHA RURAL,200,True,VWC,True,2012.0,SUBMERSIBLE,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
16876,50.0,2011-03-20,KIBAHA TOWN COUNCIL,105.0,CHINA CO.,38.89854789,-6.75560417,WAMI / RUVU,PWANI,KIBAHA,1,True,WATER AUTHORITY,True,2010.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2011
21438,0.0,2011-07-08,HESAWA,0.0,DWE,31.28728291,-2.67576175,LAKE TANGANYIKA,KAGERA,BIHARAMULO,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
42308,0.0,2013-02-11,RC CHURCH,1362.0,RC CHURCH,30.06240284,-4.31638623,LAKE TANGANYIKA,KIGOMA,KASULU,350,True,WATER AUTHORITY,False,1994.0,HANDPUMP,OTHER,MONTHLY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
23868,0.0,2013-01-17,HESAWA,1163.0,DWE,33.54841366,-2.16108964,LAKE VICTORIA,MARA,BUNDA,300,False,WUG,False,1997.0,OTHER,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,OTHER,2013
16647,0.0,2011-03-03,AMREF,3.0,AMREF,39.09747902,-7.34709243,RUFIJI,PWANI,MKURANGA,200,True,VWC,False,2009.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2011
15275,0.0,2011-03-31,GOVERNMENT OF TANZANIA,0.0,GOVERNMENT,33.2833197,-8.70879431,LAKE RUKWA,MBEYA,CHUNYA,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
25082,0.0,2011-07-15,DANIDA,0.0,CENTRAL GOVERNMENT,33.77848981,-9.58382906,LAKE NYASA,MBEYA,KYELA,0,True,WATER AUTHORITY,True,0.0,GRAVITY,COMMERCIAL,MONTHLY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2011
43571,0.0,2011-03-16,DHV,288.0,DWE,36.05381355,-8.8846011,RUFIJI,MOROGORO,ULANGA,1,True,VWC,True,1992.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
30303,0.0,2012-10-18,WORLD VISION,0.0,WORLD VISION,33.46260044,-4.80388784,INTERNAL,TABORA,IGUNGA,0,True,WATER AUTHORITY,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2012
45726,0.0,2013-01-20,GOVERNMENT OF TANZANIA,1349.0,DWE,30.28814975,-4.45959219,LAKE TANGANYIKA,KIGOMA,KASULU,1800,True,WATER AUTHORITY,True,1982.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2013
12453,0.0,2012-10-26,RWSSP,0.0,DWE,32.33843316,-3.90552502,LAKE TANGANYIKA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,OTHER,USER-GROUP,UNKNOWN,MILKY,INSUFFICIENT,GROUNDWATER,OTHER,2012
3047,0.0,2012-11-04,WORLD VISION,0.0,WORLD VISION,33.89088491,-3.17627515,LAKE VICTORIA,SHINYANGA,MASWA,0,True,WATER AUTHORITY,False,0.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2012
54286,300.0,2013-01-17,MSF,1036.0,MSF,29.67039698,-4.71156076,LAKE TANGANYIKA,KIGOMA,KIGOMA RURAL,155,True,WUG,True,2003.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
60038,0.0,2013-01-31,LGA,357.0,LGA,39.11947215,-10.86148642,RUVUMA / SOUTHERN COAST,MTWARA,MASASI,100,True,VWC,True,2006.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
38503,0.0,2011-08-17,DWE,1546.0,DWE,32.16273117,-8.67531415,LAKE RUKWA,RUKWA,SUMBAWANGA RURAL,4000,True,VWC,False,1972.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
23564,100.0,2013-03-16,0,82.0,0,39.08057272,-6.99004232,WAMI / RUVU,DAR ES SALAAM,ILALA,250,True,PRIVATE OPERATOR,False,2010.0,SUBMERSIBLE,COMMERCIAL,PER BUCKET,SALTY,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
23511,0.0,2012-10-23,WORLD BANK,0.0,WORLD BANK,33.43325611,-4.43908614,INTERNAL,TABORA,IGUNGA,0,True,WATER AUTHORITY,False,0.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,SALTY,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2012
67467,0.0,2013-04-04,GOVERNMENT OF TANZANIA,1615.0,RWE,37.28818426,-3.19390543,PANGANI,KILIMANJARO,MOSHI RURAL,60,False,VWC,True,1976.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2013
23163,2000.0,2013-01-20,UNKNOWN,1419.0,UNKNOWN,34.65576065,-4.61455024,INTERNAL,SINGIDA,SINGIDA RURAL,1,True,VWC,True,1990.0,HANDPUMP,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2013
60717,0.0,2013-02-27,TRACHOMA,1441.0,TRACHOMA,37.61592446,-3.05226209,INTERNAL,KILIMANJARO,ROMBO,1,True,PARASTATAL,True,2003.0,GRAVITY,PARASTATAL,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2013
33412,0.0,2011-03-12,GO,521.0,GO,36.98874991,-7.40492393,RUFIJI,MOROGORO,KILOSA,250,True,COMPANY,True,1975.0,GRAVITY,COMMERCIAL,NEVER PAY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
22811,0.0,2013-03-26,OIKOS E.AFRICA/EUROPEAN UNION,1585.0,OIKOS E .AFRICA,36.90062018,-3.26230924,PANGANI,ARUSHA,MERU,75,True,WATER BOARD,True,2012.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
30771,600.0,2013-02-12,DANIDA,535.0,DANIDA,37.2407868,-10.95432031,RUVUMA / SOUTHERN COAST,RUVUMA,TUNDURU,1,True,VWC,False,1992.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
1923,0.0,2012-10-22,RWSSP,0.0,DWE,32.52136073,-4.01679675,LAKE TANGANYIKA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,DRY,UNKNOWN,COMMUNAL STANDPIPE MULTIPLE,2012
17453,10000.0,2013-03-05,KILIWATER,1247.0,KILIWATER,37.63306934,-3.24473139,PANGANI,KILIMANJARO,ROMBO,1,True,COMPANY,True,2000.0,GRAVITY,COMMERCIAL,MONTHLY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
4498,50.0,2013-01-31,FINW,243.0,DWE,39.63037812,-10.75305531,RUVUMA / SOUTHERN COAST,MTWARA,TANDAHIMBA,350,True,WATER BOARD,True,1999.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
50877,50.0,2011-03-19,PRIVATE INDIVIDUAL,-21.0,DA,38.90097654,-6.45122799,WAMI / RUVU,PWANI,BAGAMOYO,50,True,COMPANY,True,2010.0,SUBMERSIBLE,COMMERCIAL,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
